source,issue,aspect,ID_Review,current_label,model_prediction,model_confidence,suggested_label,recommended_action,aspect_evidence,sentiment_evidence,Platform,Nama_Hotel,Review_Date,Text_Review,current_reason,action_rank,audit_decision,rule_auto_selected,applied_to_dataset,final_label,final_reason,validation_note,manual_decision,manual_final_label,manual_final_reason,manual_review_note,inferred_label,inferred_reason,old_label_before_manual_review,old_reason_before_manual_review,changed_in_v3
priority_model_disagreement,model_high_confidence_disagreement,Makanan,14094,netral,negatif,0.9476,needs_review,sentiment_conflict_needs_expert,"makanan, makan, enak","aspect evidence: makanan, makan, enak; mixed/weak sentiment: positive: baik, enak; negative: gak, horor, biasa saja",Traveloka,Hotel Santika Tasikmalaya,12/26/2018,pelayanan baik cuma kamar 202 agak bagaimana gitu horor. makanan enak cuma biasa-biasa saja.,makanan enak cuma biasa-biasa saja,4,needs_manual_review,False,False,netral,makanan enak cuma biasa-biasa saja,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,change_neutral_sentiment_after_manual_review,negatif,makanan enak cuma biasa-biasa saja.,Bukti aspek condong negatif.,negatif,makanan enak cuma biasa-biasa saja.,netral,makanan enak cuma biasa-biasa saja,True
priority_model_disagreement,model_high_confidence_disagreement,Makanan,1630,netral,negatif,0.9472,needs_review,sentiment_conflict_needs_expert,"breakfast, menu, rasa, enak","aspect evidence: breakfast, menu, rasa, enak; mixed/weak sentiment: positive: baik, enak, memuaskan; negative: kurang, tidak, ga ",Agoda,Hotel Santika Bogor,9/22/2012,"kurang mengesankan, untuk harga yang di bayarkan tidak sesuai, hal yang perlu di perbaiki 1. breakfast menu: dikit sekali, dan rasanya kurang enak. saya pernah menginap di santika lainnya tidak seperti ini 2. kamar sempit dan kurang luas 3. kunci kamar tidak bisa mendapatkan 2 4. tidak ada tempat bermain untuk anak-anak secara keseluruhan kurang memuaskan","breakfast menu: dikit sekali, dan rasanya kurang enak.",4,needs_manual_review,False,False,netral,"breakfast menu: dikit sekali, dan rasanya kurang enak.",Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,change_neutral_sentiment_after_manual_review,negatif,"breakfast menu: dikit sekali, dan rasanya kurang enak.",Bukti aspek condong negatif.,negatif,"breakfast menu: dikit sekali, dan rasanya kurang enak.",netral,"breakfast menu: dikit sekali, dan rasanya kurang enak.",True
priority_model_disagreement,model_high_confidence_disagreement,Fasilitas,1136,positif,negatif,0.9434,needs_review,sentiment_conflict_needs_expert,,no aspect keyword detected,Agoda,Hotel Santika Bogor,2/16/2013,"karena hujan selalu turun di sore hari, kami dapat, di waktu senggang, berbelanja atau makan malam tanpa basah kuyup atau harus mencari taksi dengan panik. sarapannya memuaskan. ruangan itu baik-baik saja hanya saja transmisi televisi sering terputus dan beberapa saluran meskipun ditunjukkan dalam daftar tidak ada",saja hanya saja transmisi televisi sering terputus dan beberapa saluran meskipun,4,needs_manual_review,False,False,positif,saja hanya saja transmisi televisi sering terputus dan beberapa saluran meskipun,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,change_sentiment_after_manual_review,negatif,ruangan itu baik-baik saja hanya saja transmisi televisi sering terputus dan beberapa saluran meskipun ditunjukkan dalam daftar tidak ada,Bukti aspek condong negatif.,negatif,ruangan itu baik-baik saja hanya saja transmisi televisi sering terputus dan beberapa saluran meskipun ditunjukkan dalam daftar tidak ada,positif,saja hanya saja transmisi televisi sering terputus dan beberapa saluran meskipun,True
priority_model_disagreement,model_high_confidence_disagreement,Makanan,1650,netral,positif,0.9414,needs_review,sentiment_conflict_needs_expert,"sarapan, menu, rasa, enak","aspect evidence: sarapan, menu, rasa, enak; mixed/weak sentiment: positive: enak; negative: tidak, lambat, sempit",Agoda,Hotel Santika Bogor,4/26/2012,"kami check ini terlambat, dateng jam setengah dua belas malam, tanpa basa-basi dan birokrasi yang panjang, kami langsung dapet kunci kamar. kami pilih kamar dengan bed twin walopun serasa sempit bahkan untuk 1 orang, interior kamar yang minimalis modern enak dipandang dan view gunung dan kota bogor. pagi hari kami sarapan, dengan menu yang beraneka macam dan enak2. sedikit kendala, kami tidak diberi tahu kalau mobil keluar masuk hotel, apakah kami bisa dapet voucher parkir, akhirnya keluar masuk hotel kami bayar parkir lagi selama dua hari, lumayan lah.","pagi hari kami sarapan, dengan menu yang beraneka macam dan enak2.",4,needs_manual_review,False,False,netral,"pagi hari kami sarapan, dengan menu yang beraneka macam dan enak2.",Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,keep_current_after_manual_review,netral,"pagi hari kami sarapan, dengan menu yang beraneka macam dan enak2.",Bukti positif dan negatif seimbang.,netral,"pagi hari kami sarapan, dengan menu yang beraneka macam dan enak2.",netral,"pagi hari kami sarapan, dengan menu yang beraneka macam dan enak2.",False
priority_model_disagreement,model_high_confidence_disagreement,Fasilitas,6059,netral,negatif,0.9351,needs_review,sentiment_conflict_needs_expert,fasilitas,aspect evidence: fasilitas; mixed/weak sentiment: ,Traveloka,Hotel Santika Bandung,8/16/2023,perlu pembarauan lagi untuk fasilitas dan akomodasi hotelnya.,perlu pembarauan lagi untuk fasilitas dan akomodasi hotelnya.,4,needs_manual_review,False,False,netral,perlu pembarauan lagi untuk fasilitas dan akomodasi hotelnya.,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,keep_current_after_manual_review,netral,perlu pembarauan lagi untuk fasilitas dan akomodasi hotelnya.,Aspek muncul tetapi tidak ada evaluasi positif/negatif yang kuat.,netral,perlu pembarauan lagi untuk fasilitas dan akomodasi hotelnya.,netral,perlu pembarauan lagi untuk fasilitas dan akomodasi hotelnya.,False
priority_model_disagreement,model_high_confidence_disagreement,Fasilitas,8945,negatif,positif,0.9307,needs_review,sentiment_conflict_needs_expert,"fasilitas, kolam, kolam renang, kulkas, air","aspect evidence: fasilitas, kolam, kolam renang, kulkas, air; mixed/weak sentiment: positive: ramah, nyaman, bersih; negative: kurang, tidak, gak",Traveloka,Hotel Santika Cirebon,7/24/2024,"hotel nya di tengah kota memudahkan akses kalau mau kemana-mana, dan bener loh hotel ini menyediakan fasilitas cuci mobil tiap pagi, staf nya ramah walaupun bangun hotel tua, yang paling homy dan nyaman kolam renang nya rindang dan airnya anget tidak dingin, anak-anak suka berenang di sini yang nungguin juga nyaman duduk di pinggir kolam karena suasana kolam senyaman itu, mungkin yang kurang hanya kebersihan kulkas di dalem kamar ya walaupun kulkas tua tolong di bersihkan dan diperhatikan, kulkas nya agak kurang dingin dan pas dibuka ada hawa kulkas nya yang kurang nyaman, selain itu hotel santika ini bisa jadi pilihan untuk staycation.",kulkas nya agak kurang dingin dan pas dibuka ada hawa kulkas nya yang kurang nyaman,4,needs_manual_review,False,False,negatif,kulkas nya agak kurang dingin dan pas dibuka ada hawa kulkas nya yang kurang nyaman,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,keep_current_after_manual_review,negatif,kulkas nya agak kurang dingin dan pas dibuka ada hawa kulkas nya yang kurang nyaman,Bukti aspek condong positif.,positif,kulkas nya agak kurang dingin dan pas dibuka ada hawa kulkas nya yang kurang nyaman,negatif,kulkas nya agak kurang dingin dan pas dibuka ada hawa kulkas nya yang kurang nyaman,False
priority_model_disagreement,model_high_confidence_disagreement,Fasilitas,1834,positif,netral,0.9304,needs_review,sentiment_conflict_needs_expert,fasilitas,"aspect evidence: fasilitas; mixed/weak sentiment: positive: ramah, bersih, enak; negative: tidak, gak, ga ",Agoda,Hotel Santika Cirebon,2/7/2024,"menginap semalam, kamarnya sangat bersih, stafnya cepat tanggap dan sangat ramah. fasilitasnya lengkap dan anda juga bisa meminta fasilitas lain seperti pengering rambut dan staf akan mengirimkannya ke kamar anda. sarapannya enak tapi tidak ada yang luar biasa tentang sarapan. tampilan hotelnya mungkin agak tua tapi secara keseluruhan sepadan dengan harganya.",fasilitasnya lengkap dan anda juga bisa meminta fasilitas,4,needs_manual_review,False,False,positif,fasilitasnya lengkap dan anda juga bisa meminta fasilitas,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,clear_aspect_no_sufficient_evidence,none,,Bukti positif dan negatif seimbang.,netral,,positif,fasilitasnya lengkap dan anda juga bisa meminta fasilitas,True
priority_model_disagreement,model_high_confidence_disagreement,Fasilitas,1115,netral,positif,0.9286,needs_review,sentiment_conflict_needs_expert,,no aspect keyword detected,Agoda,Hotel Santika Bogor,10/10/2013,"saya pernah menginap di grup hotel santika di indonesia, seperti malang dan balikpapang. sama seperti hotel lainnya, staf santika bogor terlatih dan ramah. kamarnya sederhana tapi baik untuk menginap. wi-fi berkecepatan tinggi dan cukup stabil. hotel terletak tepat di sebelah pusat perbelanjaan anda bisa mendapatkan semuanya di sana.",wi-fi berkecepatan tinggi dan cukup stabil.,4,needs_manual_review,False,False,netral,wi-fi berkecepatan tinggi dan cukup stabil.,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,change_sentiment_after_manual_review,positif,wi-fi berkecepatan tinggi dan cukup stabil.,Bukti aspek sedikit lebih positif.,positif,wi-fi berkecepatan tinggi dan cukup stabil.,netral,wi-fi berkecepatan tinggi dan cukup stabil.,True
priority_model_disagreement,model_high_confidence_disagreement,Makanan,3926,positif,netral,0.9262,needs_review,sentiment_conflict_needs_expert,"sarapan, enak","aspect evidence: sarapan, enak; mixed/weak sentiment: positive: bagus, ramah, strategis; negative: kurang, biasa saja",Tiket,Hotel Santika Bandung,2/3/2026,all bagus dan lokasi sangat strategis. cuma air conditioner nya kurang dingin. sarapan biasa saja. tapi enak. dan staf nya sangat ramah semua.,sarapan biasa saja. tapi enak,4,needs_manual_review,False,False,positif,sarapan biasa saja. tapi enak,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,keep_current_after_manual_review,positif,sarapan biasa saja. tapi enak,Bukti aspek sedikit lebih positif.,positif,sarapan biasa saja. tapi enak,positif,sarapan biasa saja. tapi enak,False
priority_model_disagreement,model_high_confidence_disagreement,Harga,2022,netral,positif,0.9236,needs_review,sentiment_conflict_needs_expert,harga,"aspect evidence: harga; mixed/weak sentiment: positive: bagus, baik, ramah; negative: tidak, ga , kecil",Agoda,Hotel Santika Cirebon,7/8/2012,"cirebon adalah kota kecil. tidak banyak hotel bagus untuk dipilih. yang terbaik adalah hotel ini. saya sudah menginap 1 malam di hotel tersebut. staf hotel sangat ramah. lokasinya bagus. harga masuk akal. jika ke cirebon, saya mungkin akan memilih hotel ini lagi.",harga masuk akal.,4,needs_manual_review,False,False,netral,harga masuk akal.,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,change_neutral_sentiment_after_manual_review,positif,harga masuk akal.,Bukti aspek condong positif.,positif,harga masuk akal.,netral,harga masuk akal.,True
priority_model_disagreement,model_high_confidence_disagreement,Fasilitas,2860,netral,negatif,0.9211,needs_review,sentiment_conflict_needs_expert,"fasilitas, shower, kamar mandi, air","aspect evidence: fasilitas, shower, kamar mandi, air; mixed/weak sentiment: positive: nyaman, bersih, lengkap; negative: tidak, ga , lambat",Agoda,Hotel Santika Depok,3/22/2017,"lokasi di mall dengan banyak pilihan restoran bahkan departemen store. air minum yang disediakan lebih banyak dari standar hotel lain, yaitu 4 botol dengan ukuran sedang. kenyamanan tidur sangat memuaskan dengan bed yang sangat nyaman dan 2 bantal yang nyaman di masing masing bed (twin). kondisi kamar sangat bersih dan fasilitas kamar mandi juga lengkap. yang cukup mengganggu adalah suhu air shower yang sangat tidak stabil, panas dingin bergantian. namun yang paling mengecewakan untuk kami adalah fasilitas wi-fi yang amat sangat lambat, bahkan tidak bisa kami gunakan sama sekali.",fasilitas kamar mandi juga lengkap. fasilitas wi-fi yang amat sangat lambat,4,needs_manual_review,False,False,netral,fasilitas kamar mandi juga lengkap. fasilitas wi-fi yang amat sangat lambat,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,change_neutral_sentiment_after_manual_review,negatif,"namun yang paling mengecewakan untuk kami adalah fasilitas wi-fi yang amat sangat lambat, bahkan tidak bisa kami gunakan sama sekali.",Bukti aspek sedikit lebih negatif.,negatif,"namun yang paling mengecewakan untuk kami adalah fasilitas wi-fi yang amat sangat lambat, bahkan tidak bisa kami gunakan sama sekali.",netral,fasilitas kamar mandi juga lengkap. fasilitas wi-fi yang amat sangat lambat,True
priority_model_disagreement,model_high_confidence_disagreement,Makanan,1834,positif,netral,0.9211,needs_review,sentiment_conflict_needs_expert,"sarapan, enak","aspect evidence: sarapan, enak; mixed/weak sentiment: positive: ramah, bersih, enak; negative: tidak, gak, ga ",Agoda,Hotel Santika Cirebon,2/7/2024,"menginap semalam, kamarnya sangat bersih, stafnya cepat tanggap dan sangat ramah. fasilitasnya lengkap dan anda juga bisa meminta fasilitas lain seperti pengering rambut dan staf akan mengirimkannya ke kamar anda. sarapannya enak tapi tidak ada yang luar biasa tentang sarapan. tampilan hotelnya mungkin agak tua tapi secara keseluruhan sepadan dengan harganya.",sarapannya enak tapi tidak ada yang luar biasa tentang sarapan.,4,needs_manual_review,False,False,positif,sarapannya enak tapi tidak ada yang luar biasa tentang sarapan.,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,clear_aspect_no_sufficient_evidence,none,,Bukti aspek bersifat deskriptif/netral.,netral,,positif,sarapannya enak tapi tidak ada yang luar biasa tentang sarapan.,True
priority_model_disagreement,model_high_confidence_disagreement,Kebersihan,105,netral,negatif,0.9174,needs_review,sentiment_conflict_needs_expert,"bersih, kebersihan, noda","aspect evidence: bersih, kebersihan, noda; mixed/weak sentiment: positive: baik, ramah, bersih; negative: tidak, tua",Agoda,Hotel Santika Bandung,8/19/2024,"hotel yang termasuk sudah legendaris ini terletak di pusat kota, mall hanya tinggal melangkah kesebrang, staf yang ramah, kebersihan cukup baik, hanya sedikit yang perlu diperhatikan yaitu mengganti seprai tidur yang nampak sudah tua dan ada noda yang tidak dapat dibersihkan.","kebersihan cukup baik, hanya sedikit yang perlu diperhatikan yaitu mengganti seprai tidur yang nampak sudah tua dan ada noda",4,needs_manual_review,False,False,netral,"kebersihan cukup baik, hanya sedikit yang perlu diperhatikan yaitu mengganti seprai tidur yang nampak sudah tua dan ada noda",Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,change_neutral_sentiment_after_manual_review,positif,"hotel yang termasuk sudah legendaris ini terletak di pusat kota, mall hanya tinggal melangkah kesebrang, staf yang ramah, kebersihan cukup baik, hanya sedikit yang perlu diperhatikan yaitu mengganti seprai tidur yang nampak sudah tua dan ada noda yang tidak dapat dibersihkan.",Bukti aspek sedikit lebih positif.,positif,"hotel yang termasuk sudah legendaris ini terletak di pusat kota, mall hanya tinggal melangkah kesebrang, staf yang ramah, kebersihan cukup baik, hanya sedikit yang perlu diperhatikan yaitu mengganti seprai tidur yang nampak sudah tua dan ada noda yang tidak dapat dibersihkan.",netral,"kebersihan cukup baik, hanya sedikit yang perlu diperhatikan yaitu mengganti seprai tidur yang nampak sudah tua dan ada noda",True
