source,issue,aspect,ID_Review,current_label,model_prediction,model_confidence,suggested_label,recommended_action,aspect_evidence,sentiment_evidence,Platform,Nama_Hotel,Review_Date,Text_Review,current_reason,action_rank
priority_model_disagreement,model_disagreement,Makanan,1978,netral,none,0.7305,netral,likely_model_missed_aspect,"rasa, restoran","aspect evidence: rasa, restoran; mixed/weak sentiment: positive: bagus, nyaman, mudah; negative: tidak",Agoda,Hotel Santika Cirebon,9/3/2014,"perjalanan yang menyenangkan. anak saya merasa nyaman. kolam renang yang bagus dan tidak terlalu banyak orang di sana. hotel ini terletak di tengah kota, sangat mudah untuk mendapatkan kedai kopi, restoran, dan mini market di dekatnya.",,6
priority_model_disagreement,model_disagreement,Makanan,1607,netral,none,0.7206,netral,likely_model_missed_aspect,"breakfast, menu","aspect evidence: breakfast, menu; mixed/weak sentiment: positive: nyaman, aman; negative: tidak, ga , kecil",Agoda,Hotel Santika Bogor,2/9/2013,"datang kedua kalinya ke santika, saya dan keluarga memang tiba terlalu awal (jam 09: 00) dibandingkan jam check in. front desk menyatakan jam check in jam 14: 00. saya dan keluarga (dengan dua ana kecil) akhirnya memustuskan jalan-jalan ke mall dan kebun raya sembari berpesan untuk dihubungi jika kamar sudah siap. hal yang sangat disesalkan ialah seolah-olah front desk meminta untuk check in jam 14: 00 meski kamar sudah siap. ya memang aturan hotel sih. cman saya berkali-kali nginap di berbagai hotel, mereka tidak keberatan sama sekali untuk early check in kalau memang kamar available. secara overall, tinggal di santika cukup nyaman. fasilitas kamar, shower, menu breakfast cukup membuat kami betah.",,6
priority_model_disagreement,model_disagreement,Fasilitas,6188,positif,none,0.7124,positif,likely_model_missed_aspect,"kolam, kolam renang","aspect evidence: kolam, kolam renang; sentiment evidence: nyaman, bersih, aman",Traveloka,Hotel Santika Bandung,3/31/2021,"kamarnya nyaman, kolam renang bersih.",,6
priority_model_disagreement,model_high_confidence_disagreement,Pelayanan,14542,negatif,none,0.9228,none,possible_label_false_positive,,no aspect keyword detected,Traveloka,Hotel Santika Tasikmalaya,8/17/2016,tisu toilet dan wajah jaringan tidak tersedia pada malam kedua saya tinggal.,,7
priority_model_disagreement,model_high_confidence_disagreement,Makanan,4317,positif,none,0.8623,none,possible_label_false_positive,,no aspect keyword detected,Tiket,Hotel Santika Mega City Bekasi,4/10/2025,"deket banget sama venue fanmeet, kamar bersih satapan baik",,7
priority_model_disagreement,model_high_confidence_disagreement,Pelayanan,13615,positif,none,0.8369,none,possible_label_false_positive,,no aspect keyword detected,Traveloka,Hotel Santika Mega City Bekasi,10/12/2016,nyaman dan bersih. keamanan terjaga.,,7
priority_model_disagreement,model_high_confidence_disagreement,Kenyamanan,5422,positif,none,0.8325,none,possible_label_false_positive,,no aspect keyword detected,Tiket,Hotel Santika Bogor,4/29/2021,"bagus, rapih, bersih deket dengan mall",,7
priority_model_disagreement,model_high_confidence_disagreement,Pelayanan,4378,positif,none,0.8301,none,possible_label_false_positive,,no aspect keyword detected,Tiket,Hotel Santika Mega City Bekasi,12/4/2024,keren abiss ramaah juga dan bersih,,7
priority_model_disagreement,model_high_confidence_disagreement,Pelayanan,11167,negatif,none,0.8269,none,possible_label_false_positive,,no aspect keyword detected,Traveloka,Hotel Santika Depok,12/21/2016,sangat berkesan dengan hotel santika. hanya perlu di informasikan akses masuk hotel jika mall sudah tutup.,,7
priority_model_disagreement,model_high_confidence_disagreement,Pelayanan,5119,negatif,none,0.8165,none,possible_label_false_positive,,no aspect keyword detected,Tiket,Hotel Santika Mega City Bekasi,7/20/2024,"pesan via ota, pilih kamar deluxe single bed dikasih yang twin bed, dan smoking room. akses susah jika solo travel yang harus melalui lift didalam mall yang kalau malam tutup",,7
priority_model_disagreement,model_high_confidence_disagreement,Kenyamanan,11135,positif,none,0.8152,none,possible_label_false_positive,,no aspect keyword detected,Traveloka,Hotel Santika Depok,1/18/2017,"lokasinya strategis, mudah diakses dengan berbagai alternatif kendaraan dengan staf yang ramah dan ruangan yang bersih.",,7
priority_model_disagreement,model_high_confidence_disagreement,Kenyamanan,12126,positif,none,0.8113,none,possible_label_false_positive,,no aspect keyword detected,Traveloka,Hotel Santika Mega City Bekasi,9/8/2021,menyenangkan. sesuai kelas nya. semua baik banget. bersih.,,7
priority_model_disagreement,model_high_confidence_disagreement,Kenyamanan,14679,positif,none,0.8033,none,possible_label_false_positive,,no aspect keyword detected,Traveloka,Hotel Santika Tasikmalaya,8/19/2015,"sangat berkesan untuk tempat istirahat, lokasi yang sangat strategis",,7
priority_model_disagreement,model_high_confidence_disagreement,Pelayanan,8085,positif,none,0.8006,none,possible_label_false_positive,,no aspect keyword detected,Traveloka,Hotel Santika Bogor,3/13/2019,"cemilan di kala sore, santika tau how to treat their customers",,7
priority_model_disagreement,model_disagreement,Fasilitas,13796,positif,none,0.793,none,possible_label_false_positive,,no aspect keyword detected,Traveloka,Hotel Santika Tasikmalaya,8/24/2022,"bagus banget sekarang ada coffee shop buat betah, staf pelayanan semua ramah baik check in cepat dan sudah pasti tiap ke tasik nginep di sini.",,7
priority_model_disagreement,model_disagreement,Fasilitas,8590,negatif,none,0.7928,none,possible_label_false_positive,,no aspect keyword detected,Traveloka,Hotel Santika Bogor,11/16/2016,secara keseluruhan sangat memuaskan dengan pelayanan yang sangat baik mungkin yang kurang hanya untuk ruang makannya pada saat breakfast yang sepertinya kurang luas mengingat kapasitas tamu yang banyak sehingga harus bergantian.,,7
priority_model_disagreement,model_disagreement,Makanan,2834,netral,none,0.791,none,possible_label_false_positive,,no aspect keyword detected,Agoda,Hotel Santika Depok,1/19/2022,floordrain tidak berfungsi. jadi saya harus buka floordrainnya biar airnya tidak menggenang. saya bermalam di unit yang exclusive. hanya dapat buah 3 pcs. penerangan kurang. karpet di ruang family kotor banget sama sofa belum pernah di dryclean kayaknya. selain hal ini nyaman.,,7
priority_model_disagreement,model_disagreement,Pelayanan,562,positif,none,0.7882,none,possible_label_false_positive,,no aspect keyword detected,Agoda,Hotel Santika Bandung,1/29/2016,"hotel dekat dengan pasat perbelanjaan, tempat makan. mobil di parkiran di cuci dengan gratis. variasi makanan harus di tambah.",,7
priority_model_disagreement,model_disagreement,Kenyamanan,149,netral,none,0.7852,none,possible_label_false_positive,,no aspect keyword detected,Agoda,Hotel Santika Bandung,12/30/2023,hotel ini memiliki lokasi yang bagus. ada supermarket di seberang hotel dan ada banyak jajanan pinggir jalan di dekat hotel. bangunan hotel merupakan bangunan tua namun memiliki perawatan yang baik sehingga bangunan hotel masih bagus dan bersih.,,7
priority_model_disagreement,model_disagreement,Kebersihan,13249,negatif,none,0.7819,none,possible_label_false_positive,,no aspect keyword detected,Traveloka,Hotel Santika Mega City Bekasi,8/16/2017,"tempatnya kurang nyaman, dekat dengan mall tapi mallnya banyak tutup. terus kamar mandinya airnya menggenang.",,7
priority_model_disagreement,model_disagreement,Kenyamanan,10272,negatif,none,0.7766,none,possible_label_false_positive,,no aspect keyword detected,Traveloka,Hotel Santika Depok,4/28/2021,"bagus, tapi peralatan sudah kuno",,7
priority_model_disagreement,model_disagreement,Harga,750,positif,none,0.7723,none,possible_label_false_positive,,no aspect keyword detected,Agoda,Hotel Santika Bogor,6/12/2025,"perdana stay, pasca drop off di lobby, effortnya susah cari parkir, untungnya ada akses dari dalam mall ke dalam hotel. request connecting room, hanya dapat 1 aksesdoor masing², jadi repot kalau mau naik lantai izin staf bantu tap lift. minus hairdryer aja, dan tidak ada dispenser air, exhaust fan kamarmandi tidak terasa sirkulasinya, bantal kempes, cahaya kurang terang. plusnya ada hiburan smarttv dan wi-fi superngebut. breakfastnya b aja, wafflenya rasa adonan pukis, dan roti tawar terlihat kurang fresh, tapi westernfoodnya lumayan enak. pelayanan staf fo kurang senyum, dan jangan lupa bawa struk parkir untuk stamp free parking.",,7
priority_model_disagreement,model_disagreement,Kenyamanan,6468,positif,none,0.7723,none,possible_label_false_positive,,no aspect keyword detected,Traveloka,Hotel Santika Bandung,12/27/2017,"old fashioned hotel tapi terpelihara dengan baik. lokasi yang strategis, di samping mal bip dan hanya berjarak ratusan meter ke taman lalu lintas.",,7
priority_model_disagreement,model_disagreement,Kebersihan,12253,positif,none,0.7591,none,possible_label_false_positive,,no aspect keyword detected,Traveloka,Hotel Santika Mega City Bekasi,2/19/2020,"kamar berisp, air conditioner dingin, kamar mandi bersi, makanan cukup lengkap dan esak.",,7
priority_model_disagreement,model_disagreement,Pelayanan,8685,negatif,none,0.7445,none,possible_label_false_positive,,no aspect keyword detected,Traveloka,Hotel Santika Bogor,12/30/2015,"makanan kurang lezat, slow respon jika ada makanan yang mulai habis, ruang makan yang diluar lambt dibersihkan",,7
priority_model_disagreement,model_disagreement,Kenyamanan,9696,positif,none,0.7307,none,possible_label_false_positive,,no aspect keyword detected,Traveloka,Hotel Santika Cirebon,8/17/2016,saya suka hotel dengan nuansa alami.,,7
label_reason_mismatch,label_ada_tapi_alasan_kosong,Kenyamanan,14283,positif,,,needs_review,label_without_evidence_review,,no aspect keyword detected,Traveloka,Hotel Santika Tasikmalaya,11/15/2017,"pelayanan yang ramah, menu sarapan sangat beragam, check in dan check out dengan proses yang mudah dan cepat. shower besar.",,8
label_reason_mismatch,label_ada_tapi_alasan_kosong,Fasilitas,13024,negatif,,,needs_review,label_without_evidence_review,,no aspect keyword detected,Traveloka,Hotel Santika Mega City Bekasi,2/14/2018,harga terbaik tapi perlu menambahkan lebih banyak saluran televisi,,8
label_reason_mismatch,alasan_ada_tapi_label_none,Lokasi,13225,none,,,none,reason_likely_wrong_aspect,,no aspect keyword detected,Traveloka,Hotel Santika Mega City Bekasi,8/30/2017,harga murah tapi pelayanan tidak murahan,harga murah,9
label_reason_mismatch,alasan_ada_tapi_label_none,Pelayanan,14155,none,,,none,reason_likely_wrong_aspect,,no aspect keyword detected,Traveloka,Hotel Santika Tasikmalaya,9/26/2018,"bahagia, bersih, baik, cantik.",bersih,9
label_reason_mismatch,alasan_ada_tapi_label_none,Pelayanan,14215,none,,,none,reason_likely_wrong_aspect,,no aspect keyword detected,Traveloka,Hotel Santika Tasikmalaya,6/13/2018,"bagus, bagus, bersih, terawat.",bersih,9
label_reason_mismatch,alasan_ada_tapi_label_none,Pelayanan,14676,none,,,none,reason_likely_wrong_aspect,,no aspect keyword detected,Traveloka,Hotel Santika Tasikmalaya,8/26/2015,hotel ini bersih dan menarik tempatnya.,bersih,9
label_reason_mismatch,alasan_ada_tapi_label_none,Harga,13059,none,,,none,reason_likely_wrong_aspect,,no aspect keyword detected,Traveloka,Hotel Santika Mega City Bekasi,1/3/2018,pelayanan dan fasilitasnya baik banget.,pelayanan baik banget,9
label_reason_mismatch,alasan_ada_tapi_label_none,Harga,13196,none,,,none,reason_likely_wrong_aspect,,no aspect keyword detected,Traveloka,Hotel Santika Mega City Bekasi,9/20/2017,fasilitas dan layanan yang baik,layanan yang baik,9
label_reason_mismatch,alasan_ada_tapi_label_none,Harga,13434,none,,,none,reason_likely_wrong_aspect,,no aspect keyword detected,Traveloka,Hotel Santika Mega City Bekasi,3/22/2017,pelayanannya baik fasilitas hotelnya juga mantab,pelayanannya baik,9
label_reason_mismatch,alasan_ada_tapi_label_none,Harga,13455,none,,,none,reason_likely_wrong_aspect,,no aspect keyword detected,Traveloka,Hotel Santika Mega City Bekasi,3/15/2017,fasilitas bagus. pelayanan baik.,pelayanan baik,9
label_reason_mismatch,alasan_ada_tapi_label_none,Harga,13469,none,,,none,reason_likely_wrong_aspect,,no aspect keyword detected,Traveloka,Hotel Santika Mega City Bekasi,3/1/2017,"pelayanan yang ramah, makanannya enak",pelayanan yang ramah,9
label_reason_mismatch,alasan_ada_tapi_label_none,Harga,13659,none,,,none,reason_likely_wrong_aspect,,no aspect keyword detected,Traveloka,Hotel Santika Tasikmalaya,12/31/2025,pelayanannya sangat ramah namun untuk variasi sarapan perlu ditambahkan lagi,pelayanannya sangat ramah,9
label_reason_mismatch,alasan_ada_tapi_label_none,Harga,13664,none,,,none,reason_likely_wrong_aspect,,no aspect keyword detected,Traveloka,Hotel Santika Tasikmalaya,11/12/2025,semua fasilitas mantul pelayanan ramah,pelayanan ramah,9
label_reason_mismatch,alasan_ada_tapi_label_none,Harga,13728,none,,,none,reason_likely_wrong_aspect,,no aspect keyword detected,Traveloka,Hotel Santika Tasikmalaya,12/18/2024,"hotel terfavorit, makanan banyak variasi, staf ramah",staf ramah,9
label_reason_mismatch,alasan_ada_tapi_label_none,Harga,13901,none,,,none,reason_likely_wrong_aspect,,no aspect keyword detected,Traveloka,Hotel Santika Tasikmalaya,9/16/2020,fasilitas lengkap pelayanan memuaskan.,pelayanan memuaskan,9
label_reason_mismatch,alasan_ada_tapi_label_none,Harga,14220,none,,,none,reason_likely_wrong_aspect,,no aspect keyword detected,Traveloka,Hotel Santika Tasikmalaya,5/30/2018,hotelnya bagus. bersih juga. pelayanan baik. tapi pesan yang king dikasih kamar yang standard.,pesan yang king dikasih kamar yang standard,9
label_reason_mismatch,alasan_ada_tapi_label_none,Harga,14364,none,,,none,reason_likely_wrong_aspect,,no aspect keyword detected,Traveloka,Hotel Santika Tasikmalaya,7/12/2017,pelayanan dan fasilitas cukup memuaskan,pelayanan cukup memuaskan,9
label_reason_mismatch,alasan_ada_tapi_label_none,Makanan,13024,none,,,none,reason_likely_wrong_aspect,,no aspect keyword detected,Traveloka,Hotel Santika Mega City Bekasi,2/14/2018,harga terbaik tapi perlu menambahkan lebih banyak saluran televisi,perlu menambahkan lebih banyak saluran televisi,9
label_reason_mismatch,alasan_ada_tapi_label_none,Makanan,13059,none,,,none,reason_likely_wrong_aspect,,no aspect keyword detected,Traveloka,Hotel Santika Mega City Bekasi,1/3/2018,pelayanan dan fasilitasnya baik banget.,fasilitasnya baik banget,9
label_reason_mismatch,alasan_ada_tapi_label_none,Makanan,13196,none,,,none,reason_likely_wrong_aspect,,no aspect keyword detected,Traveloka,Hotel Santika Mega City Bekasi,9/20/2017,fasilitas dan layanan yang baik,fasilitas yang baik,9
label_reason_mismatch,alasan_ada_tapi_label_none,Makanan,13434,none,,,none,reason_likely_wrong_aspect,,no aspect keyword detected,Traveloka,Hotel Santika Mega City Bekasi,3/22/2017,pelayanannya baik fasilitas hotelnya juga mantab,fasilitas hotelnya juga mantab,9
label_reason_mismatch,alasan_ada_tapi_label_none,Makanan,13455,none,,,none,reason_likely_wrong_aspect,,no aspect keyword detected,Traveloka,Hotel Santika Mega City Bekasi,3/15/2017,fasilitas bagus. pelayanan baik.,fasilitas bagus,9
label_reason_mismatch,alasan_ada_tapi_label_none,Makanan,13664,none,,,none,reason_likely_wrong_aspect,,no aspect keyword detected,Traveloka,Hotel Santika Tasikmalaya,11/12/2025,semua fasilitas mantul pelayanan ramah,semua fasilitas mantul,9
label_reason_mismatch,alasan_ada_tapi_label_none,Makanan,13901,none,,,none,reason_likely_wrong_aspect,,no aspect keyword detected,Traveloka,Hotel Santika Tasikmalaya,9/16/2020,fasilitas lengkap pelayanan memuaskan.,fasilitas lengkap,9
label_reason_mismatch,alasan_ada_tapi_label_none,Makanan,14364,none,,,none,reason_likely_wrong_aspect,,no aspect keyword detected,Traveloka,Hotel Santika Tasikmalaya,7/12/2017,pelayanan dan fasilitas cukup memuaskan,fasilitas cukup memuaskan,9
label_reason_mismatch,alasan_ada_tapi_label_none,Fasilitas,13803,none,,,none,reason_likely_wrong_aspect,,no aspect keyword detected,Traveloka,Hotel Santika Tasikmalaya,6/8/2022,"kamar kurang bersih, sarapan pagi menemukan rambut.",sarapan pagi menemukan rambut,9
priority_model_disagreement,model_high_confidence_disagreement,Pelayanan,7465,none,negatif,0.974,none,likely_model_false_aspect,,no aspect keyword detected,Traveloka,Hotel Santika Bogor,5/1/2024,"kurang sepadan dengan harga yang membayar. fasilitas kamar kurang sesuai. beli paket yang sarapan (saya kesiangan call jam 10 infonya sudah close) tapi tidak ada pengingat. tidak menyalahkan juga karna kesalahan dari saya, tapi setidaknya dari pihak hotel terima kasih telah memperbaiki apa pun. kalau ditanya akan menginap disini lagi, saya tidak akan balik kesini, lebih baik cari pilihan lain aja.",,10
priority_model_disagreement,model_high_confidence_disagreement,Fasilitas,1630,none,negatif,0.9597,none,likely_model_false_aspect,,no aspect keyword detected,Agoda,Hotel Santika Bogor,9/22/2012,"kurang mengesankan, untuk harga yang di bayarkan tidak sesuai, hal yang perlu di perbaiki 1. breakfast menu: dikit sekali, dan rasanya kurang enak. saya pernah menginap di santika lainnya tidak seperti ini 2. kamar sempit dan kurang luas 3. kunci kamar tidak bisa mendapatkan 2 4. tidak ada tempat bermain untuk anak-anak secara keseluruhan kurang memuaskan",,10
priority_model_disagreement,model_high_confidence_disagreement,Pelayanan,12002,none,negatif,0.9546,none,likely_model_false_aspect,,no aspect keyword detected,Traveloka,Hotel Santika Mega City Bekasi,5/10/2023,"pesen dengan bawa anak 1, sampai di lokasi dikasih room smoking, terpaksa saya upgrade karena katanya tidak ada kamar lagi, air panas nya tidak begitu berfungsi.",,10
priority_model_disagreement,model_high_confidence_disagreement,Kenyamanan,3979,none,negatif,0.9153,none,likely_model_false_aspect,,no aspect keyword detected,Tiket,Hotel Santika Bandung,2/21/2024,"hotel lama toilet sudah direnovasi, breakfast lumayan minusnya sprei dan handuk sudah agak lusuh, sangat kurang colokan listrik.",,10
priority_model_disagreement,model_high_confidence_disagreement,Makanan,8085,none,netral,0.9093,none,likely_model_false_aspect,,no aspect keyword detected,Traveloka,Hotel Santika Bogor,3/13/2019,"cemilan di kala sore, santika tau how to treat their customers",,10
priority_model_disagreement,model_high_confidence_disagreement,Pelayanan,6158,none,positif,0.8953,none,likely_model_false_aspect,,no aspect keyword detected,Traveloka,Hotel Santika Bandung,10/27/2021,"proses cek in mudah, fasilitas biasa saja.",,10
priority_model_disagreement,model_high_confidence_disagreement,Fasilitas,7837,none,negatif,0.8931,none,likely_model_false_aspect,,no aspect keyword detected,Traveloka,Hotel Santika Bogor,11/11/2020,"pas cek in kunci kamar tidak bisa di buka, jadi kami harus menunggu lama untuk mengganti kartu kunci nya",,10
priority_model_disagreement,model_high_confidence_disagreement,Kenyamanan,1136,none,positif,0.8907,none,likely_model_false_aspect,,no aspect keyword detected,Agoda,Hotel Santika Bogor,2/16/2013,"karena hujan selalu turun di sore hari, kami dapat, di waktu senggang, berbelanja atau makan malam tanpa basah kuyup atau harus mencari taksi dengan panik. sarapannya memuaskan. ruangan itu baik-baik saja hanya saja transmisi televisi sering terputus dan beberapa saluran meskipun ditunjukkan dalam daftar tidak ada",,10
priority_model_disagreement,model_high_confidence_disagreement,Pelayanan,4709,none,positif,0.8645,none,likely_model_false_aspect,,no aspect keyword detected,Tiket,Hotel Santika Mega City Bekasi,6/2/2021,"sesuai ekspetasi, sesuai request bersih, dapat masker juga dan protokolnya jalan sesuai prokess yaa.",,10
priority_model_disagreement,model_high_confidence_disagreement,Pelayanan,2293,none,positif,0.8538,none,likely_model_false_aspect,,no aspect keyword detected,Agoda,Hotel Santika Cirebon,10/19/2014,"cek in dan cek out cepat dan mudah, kamar pun luas dan bersih",,10
priority_model_disagreement,model_high_confidence_disagreement,Kebersihan,13245,none,negatif,0.8447,none,likely_model_false_aspect,,no aspect keyword detected,Traveloka,Hotel Santika Mega City Bekasi,8/23/2017,"recommended banget, makanan nya baik! cuma 1 kekurangannya tidak ada keset di kamar.",,10
priority_model_disagreement,model_high_confidence_disagreement,Kenyamanan,1441,none,negatif,0.8377,none,likely_model_false_aspect,,no aspect keyword detected,Agoda,Hotel Santika Bogor,7/13/2022,"secara umum hotel ini recomended. tempat strategis. bersih. staf ramah. breakfast baik. layak diberikan bintang 5. hanya saja pengalaman menginap hari ke-2, lantai toilet area kering nya banjir. sepertinya ada pipa yang bocor. jadinya untuk kali ini saya berikan bintang 4 dulu, ya.",,10
priority_model_disagreement,model_high_confidence_disagreement,Lokasi,5026,none,positif,0.8374,none,likely_model_false_aspect,,no aspect keyword detected,Tiket,Hotel Santika Mega City Bekasi,5/10/2021,"hotelnya d dalem mol, enak sih check out langsung belanja",,10
priority_model_disagreement,model_high_confidence_disagreement,Kenyamanan,14587,none,positif,0.8227,none,likely_model_false_aspect,,no aspect keyword detected,Traveloka,Hotel Santika Tasikmalaya,3/30/2016,"ruangan itu bersih dan para staf yang bagus juga. hanya sarapan tidak begitu lezat tapi secara keseluruhan, kami tinggal menyenangkan.",,10
priority_model_disagreement,model_high_confidence_disagreement,Fasilitas,10272,none,netral,0.807,none,likely_model_false_aspect,,no aspect keyword detected,Traveloka,Hotel Santika Depok,4/28/2021,"bagus, tapi peralatan sudah kuno",,10
priority_model_disagreement,model_disagreement,Harga,12637,none,positif,0.7945,none,likely_model_false_aspect,,no aspect keyword detected,Traveloka,Hotel Santika Mega City Bekasi,1/2/2019,"saya pesan superior king, karena sesuatu hal di free upgrade ke deluxe king. kamar tidak ada kulkas, lemari, bath tub. baru dapat fasilitas tsb sprtinya di kelas premier. wi-fi tidak bisa digunakan. kartu akses hnya bisa diberikan 1 dan ini menyulitkan, terutama karena berpergian bersama anak2. agak sulit menghubungi fo, beberapa kali telpon tidak diangkat. banyak hal yang tidak sesuai dengan buku hotel information. balkon yang jdi nilai tambah kamar deluxe, ternyata dikunci, dan kunci tidak bisa ditinggal di kamar. yang jadi nilai tambah adalah karyawannya ramah, akses yang mudah ke mall mega city, dan menu breakfastnya benar2 kualitas santika: enak dan amat bervariasi. kamarnya juga luas, semua fasilitas lain sprti ac- tv- bathroom shower-electric pot, berfungsi baik. ada kolam renang dan gym.",,10
priority_model_disagreement,model_disagreement,Pelayanan,11311,none,positif,0.7786,none,likely_model_false_aspect,,no aspect keyword detected,Traveloka,Hotel Santika Depok,6/15/2016,lokasinya strategis untuk wilayah depok dekat ke pusat perbelanjaan dan ke pusat bisnis. kamar nyaman dan bersih. terima kasih for bagus services,,10
priority_model_disagreement,model_disagreement,Kebersihan,7823,none,negatif,0.7783,none,likely_model_false_aspect,,no aspect keyword detected,Traveloka,Hotel Santika Bogor,12/30/2020,"review dikit menginap disana. pegawai ramah semua. check-in dan check-out cepat. kamar sama kaya di gambar. minta request jendela dengan view dikasih. complimentary kamar free. air conditioner dingin. water heater dan exhaush fan baik. malam hari saya minta tolong pihak dapur untuk hangat makanan dilayani dengan baik dan cepat, sedikit saran, tempat sampah dikamar dan dikamar mandi kalau bisa bukanya yang di tekan pake kaki, gang yang tutupnya bisa di copot gt soalnya jadi dimaenin anak yang belum paham kalau itu tempat sampah. terus untuk kamar mandinya tidak ada sabun cair untuk cuci tangan, dikasihnya malah yang batang. agak repot ya. ini hotelnya tempel banget sama botani, karena covid, bayi gabisa masuk sana. tapi nyari makan banyak, bisa gojek dan enak-enak ko. parkiran juga gabung sama mal. buat yang menginap disana jangan lupa tiket parkirnya distempel sama pihak hotel biar free. untuk breakfast kurang variatif menunya, apalagi untuk rotinya, dikit banget. tidak ada roti tawar dan selai. overall baik ko. 8/10. terima kasih ya.",,10
priority_model_disagreement,model_disagreement,Kenyamanan,3999,none,negatif,0.7719,none,likely_model_false_aspect,,no aspect keyword detected,Tiket,Hotel Santika Bandung,8/2/2022,lokasi bagus. hotel ini perlu pemeliharaan karena sudah tua. namun secara keseluruhan pengalaman menginap ini menyenangkan,,10
priority_model_disagreement,model_disagreement,Harga,5830,none,positif,0.7391,none,likely_model_false_aspect,,no aspect keyword detected,Tiket,Hotel Santika Tasikmalaya,4/9/2025,"bersih dan segar. tempat parkir luas dan nyaman. akomodasi hemat, namun memberikan sensasi mewah. kopi dan teh tersedia.",,10
priority_model_disagreement,model_disagreement,Pelayanan,9393,none,negatif,0.7295,none,likely_model_false_aspect,,no aspect keyword detected,Traveloka,Hotel Santika Cirebon,1/17/2018,"semuanya baik kecuali ketika saya menitipkan asip di freezer hotel yang katanya bisa dan ternyata begitu diambil asipnya mencair, dengan alasan freezernya bukan untuk membekukan. harusnya semua freezer bisa buat beku ya, kalau tidak buat beku bukan freezer namanya.",,10
priority_model_disagreement,model_disagreement,Pelayanan,3420,none,positif,0.7105,none,likely_model_false_aspect,,no aspect keyword detected,Agoda,Hotel Santika Tasikmalaya,1/31/2016,"surprise. dan terima kasih banyak untuk kompliment santapan bakery meski tidak dilengkapi kopi atau teh karena sudah tersedia d kamar, namun akan lebih lengkap jika paket afternoon tea atau cofee disajikan",,10
